2.3836,-1.5024
2.3872,-1.501
2.3905,-1.4998
2.3936,-1.4992
2.3971,-1.497
2.3997,-1.4951
2.402,-1.4935
2.4038,-1.4913
2.4052,-1.49
2.4068,-1.4875
2.4089,-1.4854
2.4108,-1.4834
2.4127,-1.4813
2.4145,-1.4791
2.4165,-1.4766
2.4181,-1.4744
2.4196,-1.4725
2.4212,-1.47
2.4229,-1.4677
2.4245,-1.4654
2.426,-1.4629
2.4275,-1.4604
2.4289,-1.4584
2.4306,-1.4563
2.432,-1.4547
2.4339,-1.4524
2.437,-1.4504
2.4403,-1.4477
2.443,-1.445
2.4459,-1.4423
2.4484,-1.4406
2.4508,-1.438
2.4538,-1.436
2.4563,-1.4334
2.4593,-1.4312
2.4622,-1.4295
2.4648,-1.427
2.4674,-1.4248
2.4705,-1.4226
2.4732,-1.4204
2.4763,-1.4178
2.4792,-1.4149
2.4824,-1.4123
2.4852,-1.4096
2.4877,-1.4069
2.491,-1.405
2.4935,-1.4031
2.4962,-1.4003
2.4993,-1.3981
2.5022,-1.3955
2.5046,-1.3929
2.5065,-1.3903
2.5077,-1.3881
2.5093,-1.3858
2.5103,-1.3828
2.5112,-1.38
2.5123,-1.3783
2.5133,-1.3753
2.5145,-1.3729
2.5155,-1.3706
2.5166,-1.3683
2.5181,-1.3658
2.5197,-1.3634
2.5217,-1.361
2.5242,-1.3579
2.5263,-1.3556
2.5284,-1.3525
2.5304,-1.3502
2.5323,-1.3472
2.5343,-1.3447
2.5365,-1.3413
2.538,-1.3382
2.5388,-1.3358
2.5395,-1.3333
2.5402,-1.3305
2.5405,-1.3269
2.5415,-1.3247
2.5424,-1.3222
2.5431,-1.3198
2.5442,-1.3169
2.5461,-1.3143
2.5483,-1.3106
2.5505,-1.3072
2.5522,-1.3042
2.554,-1.3018
2.556,-1.2995
2.5577,-1.2963
2.5596,-1.2929
2.5615,-1.2896
2.5637,-1.2864
2.5657,-1.2833
2.5674,-1.2806
2.5693,-1.2774
2.5714,-1.2745
2.5737,-1.2709
2.5756,-1.2674
2.5775,-1.2644
2.5793,-1.2613
2.5813,-1.2588
2.5833,-1.2552
2.5854,-1.2526
2.5872,-1.249
