-2.7384,-2.8611,-39.855
-2.7897,-2.6103,-39.804
-2.7143,-2.6607,-39.754
-2.5343,-2.5054,-39.267
-2.2316,-2.3097,-38.892
-1.7155,-2.6149,-38.364
-1.2825,-2.9897,-37.934
-1.0396,-3.1699,-37.375
-0.82945,-3.3852,-36.921
-0.92817,-3.2849,-36.797
-1.0621,-3.2756,-36.69
-0.76835,-3.662,-36.821
-0.67725,-4.0101,-36.919
-0.67916,-3.2594,-37.006
-0.69642,-2.6828,-37.075
-0.47363,-3.1022,-36.897
-0.34125,-3.2208,-36.773
-0.2329,-3.3576,-36.074
-0.090701,-3.319,-35.53
0.0452,-3.3875,-35.15
0.13136,-3.2924,-34.861
0.55909,-3.3966,-34.688
1.0388,-3.4711,-34.547
1.1689,-3.3934,-34.375
1.3734,-3.5172,-34.214
1.5295,-3.2224,-34.34
1.7669,-3.2621,-34.409
1.6977,-3.222,-34.199
1.6733,-3.3063,-34.018
1.7905,-3.3933,-33.947
1.8844,-3.5157,-33.884
1.2935,-3.5356,-33.626
0.78805,-3.427,-33.433
0.89618,-3.9223,-32.735
0.96634,-4.151,-32.196
0.72958,-4.4383,-31.608
0.47781,-4.5269,-31.159
1.1306,-4.7541,-30.831
1.5818,-4.8016,-30.592
1.4485,-4.8196,-30.405
1.2507,-4.8425,-30.259
1.1337,-4.7695,-29.84
1.0488,-4.7842,-29.494
1.2746,-4.9364,-29.175
1.5248,-5.1669,-28.9
2.0106,-5.0374,-28.687
2.4354,-5.0171,-28.498
2.3033,-5.1131,-27.943
2.214,-5.2892,-27.48
2.4976,-5.7526,-27.009
2.6628,-6.075,-26.646
2.3358,-5.9466,-26.826
2.1678,-5.9431,-26.939
1.8181,-5.9737,-26.328
1.6047,-5.99,-25.836
1.798,-5.8436,-25.358
1.9118,-5.7281,-24.978
1.9595,-6.0278,-24.295
1.8882,-6.2817,-23.753
1.7561,-6.2171,-23.64
1.6589,-6.2262,-23.533
1.7335,-6.3817,-23.445
1.7806,-6.5206,-23.371
1.354,-6.4139,-22.752
1.0742,-6.368,-22.242
1.0776,-6.6409,-21.536
1.081,-6.8244,-20.983
0.70894,-6.8046,-20.744
0.47155,-6.6756,-20.587
0.13701,-6.7871,-20.291
-0.15374,-6.889,-20.051
-0.50263,-7.2833,-19.798
-0.70231,-7.6567,-19.575
-0.76431,-7.929,-19.115
-0.83197,-8.1526,-18.744
-0.97913,-7.8994,-18.406
-1.034,-7.7757,-18.104
-1.3855,-8.0667,-18.019
-1.6974,-8.2798,-17.958
-2.1306,-8.398,-17.681
-2.4528,-8.4987,-17.46
-2.9237,-8.4814,-16.929
-3.3527,-8.4736,-16.492
-3.6329,-8.5087,-16.375
-3.796,-8.6038,-16.259
-3.7288,-8.5609,-15.829
-3.6947,-8.5452,-15.47
-4.0902,-8.3889,-15.174
-4.3563,-8.2146,-14.979
-4.3825,-8.2166,-14.563
-4.4632,-8.1362,-14.259
-4.8108,-8.6962,-13.838
-5.0708,-9.1058,-13.53
-5.4056,-9.3319,-12.82
-5.7553,-9.4418,-12.266
-6.5346,-9.6998,-11.958
-7.2031,-9.8719,-11.712
-7.2333,-10.107,-11.597
-7.2449,-10.337,-11.474
-7.6146,-10.254,-11.323
-7.8496,-10.197,-11.235
-8.276,-10.527,-10.858
-8.5664,-10.831,-10.558
-8.9829,-11.077,-10.766
-9.3497,-11.321,-10.856
-9.7769,-11.222,-10.638
-10.117,-11.162,-10.443
-10.451,-10.742,-9.9288
-10.719,-10.385,-9.5396
-11.088,-10.561,-9.7666
-11.388,-10.651,-9.9988
-12.097,-10.642,-9.6838
-12.642,-10.638,-9.4614
-13.152,-11.206,-8.9346
-13.576,-11.656,-8.4921
-14.146,-11.901,-8.5776
-14.634,-12.007,-8.7157
-15.288,-12.094,-8.6892
-15.818,-12.208,-8.593
-16.455,-12.346,-8.3208
-16.974,-12.433,-8.1206
-16.998,-12.491,-8.0444
-17.058,-12.524,-7.9197
